1.081433951297940016e+08,7.024460421464310400e+01,9.000006337289440239e+01
1.083926914021199942e+08,7.022438179103339451e+01,9.000006378087940107e+01
1.086425623617060035e+08,7.020415831308250176e+01,9.000006419286759751e+01
1.088930093333429992e+08,7.018393377566080460e+01,9.000006460890230642e+01
1.091440336448750049e+08,7.016370817361530499e+01,9.000006502902959937e+01
1.093956366272089928e+08,7.014348150176509478e+01,9.000006545329530638e+01
1.096478196143179983e+08,7.012325375490310364e+01,9.000006588174700539e+01
1.099005839432519972e+08,7.010302492779649697e+01,9.000006631443369542e+01
1.101539309541410059e+08,7.008279501518319421e+01,9.000006675140130596e+01
1.104078619902070016e+08,7.006256401177870430e+01,9.000006719269920552e+01
1.106623783977659941e+08,7.004233191226700228e+01,9.000006763837789947e+01
1.109174815262400061e+08,7.002209871130679630e+01,9.000006808848340256e+01
1.111731727281589955e+08,7.000186440352979389e+01,9.000006854306980131e+01
1.114294533591729999e+08,6.998162898353949402e+01,9.000006900218700423e+01
1.116863247780559957e+08,6.996139244591209660e+01,9.000006946588729306e+01
1.119437883467150033e+08,6.994115478519559304e+01,9.000006993422040580e+01
1.122018454301960021e+08,6.992091599591050510e+01,9.000007040724109686e+01
1.124604973966919929e+08,6.990067607254900395e+01,9.000007088500319696e+01
1.127197456175509989e+08,6.988043500957529375e+01,9.000007136755959891e+01
1.129795914672790021e+08,6.986019280142430432e+01,9.000007185496490081e+01
1.132400363235549927e+08,6.983994944250260062e+01,9.000007234727570449e+01
1.135010815672309995e+08,6.981970492718980381e+01,9.000007284454720491e+01
1.137627285823429972e+08,6.979945924983400118e+01,9.000007334683560600e+01
1.140249787561170012e+08,6.977921240475519937e+01,9.000007385420019546e+01
1.142878334789769948e+08,6.975896438624489804e+01,9.000007436669599770e+01
1.145512941445530057e+08,6.973871518856390139e+01,9.000007488438339465e+01
1.148153621496880054e+08,6.971846480594480511e+01,9.000007540732229927e+01
1.150800388944430053e+08,6.969821323258949519e+01,9.000007593557170082e+01
1.153453257821090072e+08,6.967796046267019960e+01,9.000007646919429760e+01
1.156112242192090005e+08,6.965770649032950246e+01,9.000007700824920676e+01
1.158777356155119985e+08,6.963745130967799923e+01,9.000007755279899868e+01
1.161448613840339929e+08,6.961719491479939848e+01,9.000007810290979648e+01
1.164126029410489947e+08,6.959693729974340215e+01,9.000007865864110101e+01
1.166809617060959935e+08,6.957667845852999733e+01,9.000007922005980276e+01
1.169499391019870043e+08,6.955641838514890196e+01,9.000007978723090218e+01
1.172195365548129976e+08,6.953615707355830011e+01,9.000008036022130398e+01
1.174897554939530045e+08,6.951589451768489880e+01,9.000008093909539753e+01
1.177605973520800024e+08,6.949563071142409854e+01,9.000008152392310024e+01
1.180320635651730001e+08,6.947536564864010700e+01,9.000008211477160103e+01
1.183041555725159943e+08,6.945509932316400636e+01,9.000008271171090257e+01
1.185768748167160004e+08,6.943483172879649601e+01,9.000008331481079438e+01
1.188502227437009960e+08,6.941456285930520664e+01,9.000008392414170544e+01
1.191242008027369976e+08,6.939429270842489927e+01,9.000008453977659428e+01
1.193988104464270025e+08,6.937402126985969630e+01,9.000008516178669993e+01
1.196740531307239980e+08,6.935374853727870459e+01,9.000008579024670041e+01
1.199499303149369955e+08,6.933347450431939762e+01,9.000008642522929847e+01
1.202264434617410004e+08,6.931319916458559760e+01,9.000008706681229853e+01
1.205035940371789932e+08,6.929292251164820016e+01,9.000008771507009442e+01
1.207813835106779933e+08,6.927264453904530228e+01,9.000008837007889895e+01
1.210598133550480008e+08,6.925236524027940277e+01,9.000008903191930187e+01
1.213388850464970022e+08,6.923208460882040072e+01,9.000008970066730285e+01
1.216186000646360070e+08,6.921180263810460076e+01,9.000009037640509746e+01
1.218989598924860060e+08,6.919151932153269513e+01,9.000009105921139962e+01
1.221799660164870024e+08,6.917123465247209424e+01,9.000009174917039445e+01
1.224616199265040010e+08,6.915094862425449662e+01,9.000009244636260064e+01
1.227439231158400029e+08,6.913066123017790687e+01,9.000009315087210382e+01
1.230268770812380016e+08,6.911037246350400665e+01,9.000009386278439649e+01
1.233104833228899986e+08,6.909008231746030049e+01,9.000009458218450220e+01
1.235947433444499969e+08,6.906979078523849580e+01,9.000009530916020140e+01
1.238796586530359983e+08,6.904949785999430389e+01,9.000009604379860662e+01
1.241652307592400014e+08,6.902920353484749683e+01,9.000009678618849307e+01
1.244514611771380007e+08,6.900890780288230530e+01,9.000009753641960231e+01
1.247383514242939949e+08,6.898861065714659446e+01,9.000009829458230115e+01
1.250259030217709988e+08,6.896831209065129542e+01,9.000009906077079336e+01
1.253141174941409975e+08,6.894801209637070372e+01,9.000009983507570155e+01
1.256029963694870025e+08,6.892771066724239404e+01,9.000010061759280688e+01
1.258925411794160008e+08,6.890740779616659495e+01,9.000010140841770578e+01
1.261827534590660036e+08,6.888710347600679995e+01,9.000010220764470148e+01
1.264736347471140027e+08,6.886679769958770692e+01,9.000010301537389523e+01
1.267651865857840031e+08,6.884649045969709391e+01,9.000010383170409511e+01
1.270574105208529979e+08,6.882618174908519393e+01,9.000010465673419446e+01
1.273503081016650051e+08,6.880587156046290431e+01,9.000010549056459297e+01
1.276438808811340034e+08,6.878555988650279573e+01,9.000010633330090570e+01
1.279381304157519937e+08,6.876524671983939641e+01,9.000010718504400131e+01
1.282330582656009942e+08,6.874493205306750099e+01,9.000010804589919644e+01
1.285286659943609983e+08,6.872461587874390432e+01,9.000010891597399620e+01
1.288249551693129987e+08,6.870429818938509925e+01,9.000010979537400146e+01
1.291219273613529950e+08,6.868397897746740455e+01,9.000011068420980109e+01
1.294195841449979991e+08,6.866365823542990654e+01,9.000011158259110289e+01
1.297179270983950049e+08,6.864333595566799318e+01,9.000011249062769991e+01
1.300169578033279926e+08,6.862301213053980575e+01,9.000011340843380481e+01
1.303166778452289999e+08,6.860268675236089564e+01,9.000011433612409917e+01
1.306170888131829947e+08,6.858235981340750698e+01,9.000011527381100507e+01
1.309181922999400049e+08,6.856203130591360662e+01,9.000011622161399316e+01
1.312199899019190073e+08,6.854170122207290206e+01,9.000011717965129776e+01
1.315224832192229927e+08,6.852136955403709351e+01,9.000011814804079791e+01
1.318256738556399941e+08,6.850103629391570337e+01,9.000011912690449378e+01
1.321295634186570048e+08,6.848070143377739782e+01,9.000012011636459874e+01
1.324341535194659978e+08,6.846036496564759943e+01,9.000012111654750413e+01
1.327394457729730010e+08,6.844002688150959557e+01,9.000012212757479801e+01
1.330454417978080064e+08,6.841968717330389893e+01,9.000012314957649551e+01
1.333521432163320035e+08,6.839934583292820491e+01,9.000012418267989744e+01
1.336595516546429992e+08,6.837900285223609842e+01,9.000012522701500473e+01
1.339676687425930053e+08,6.835865822303880179e+01,9.000012628271369408e+01
1.342764961137849987e+08,6.833831193710290108e+01,9.000012734990910701e+01
1.345860354055939913e+08,6.831796398615129817e+01,9.000012842873690033e+01
1.348962882591640055e+08,6.829761436186269918e+01,9.000012951933119609e+01
1.352072563194270134e+08,6.827726305587070499e+01,9.000013062183269597e+01
1.355189412351030111e+08,6.825691005976490544e+01,9.000013173637969999e+01
1.358313446587139964e+08,6.823655536508880459e+01,9.000013286311489935e+01
1.361444682465940118e+08,6.821619896334149757e+01,9.000013400217960680e+01
1.364583136588909924e+08,6.819584084597549634e+01,9.000013515372050676e+01
1.367728825595839918e+08,6.817548100439819336e+01,9.000013631788300472e+01
1.370881766164839864e+08,6.815511942997000006e+01,9.000013749481639991e+01
1.374041975012510121e+08,6.813475611400559728e+01,9.000013868467020473e+01
1.377209468893939853e+08,6.811439104777250009e+01,9.000013988759660322e+01
1.380384264602870047e+08,6.809402422249110032e+01,9.000014110375039422e+01
1.383566378971770108e+08,6.807365562933489400e+01,9.000014233328499813e+01
1.386755828871879876e+08,6.805328525942910289e+01,9.000014357636030127e+01
1.389952631213339865e+08,6.803291310385179713e+01,9.000014483313459834e+01
1.393156802945289910e+08,6.801253915363220415e+01,9.000014610376949520e+01
1.396368361055929959e+08,6.799216339975140500e+01,9.000014738842840245e+01
1.399587322572610080e+08,6.797178583314139644e+01,9.000014868727720341e+01
1.402813704561949968e+08,6.795140644468530411e+01,9.000015000048350089e+01
1.406047524129900038e+08,6.793102522521759568e+01,9.000015132821569352e+01
1.409288798421860039e+08,6.791064216552169341e+01,9.000015267064370050e+01
1.412537544622739851e+08,6.789025725633190689e+01,9.000015402794410591e+01
1.415793779957070053e+08,6.786987048833209712e+01,9.000015540028999794e+01
1.419057521689080000e+08,6.784948185215519345e+01,9.000015678786280660e+01
1.422328787122809887e+08,6.782909133838380455e+01,9.000015819083769486e+01
1.425607593602179885e+08,6.780869893754949373e+01,9.000015960939970228e+01
1.428893958511089981e+08,6.778830464013090307e+01,9.000016104373280257e+01
1.432187899273529947e+08,6.776790843655659557e+01,9.000016249402179369e+01
1.435489433353640139e+08,6.774751031720160199e+01,9.000016396045759848e+01
1.438798578255830109e+08,6.772711027238979398e+01,9.000016544323040080e+01
1.442115351524859965e+08,6.770670829239060140e+01,9.000016694253369565e+01
1.445439770745919943e+08,6.768630436742169820e+01,9.000016845856210068e+01
1.448771853544749916e+08,6.766589848764679971e+01,9.000016999151499419e+01
1.452111617587729990e+08,6.764549064317570526e+01,9.000017154159239396e+01
1.455459080581949949e+08,6.762508082406459664e+01,9.000017310899779943e+01
1.458814260275340080e+08,6.760466902031420489e+01,9.000017469393600322e+01
1.462177174456709921e+08,6.758425522187179979e+01,9.000017629661509488e+01
1.465547840955899954e+08,6.756383941862840459e+01,9.000017791724610561e+01
1.468926277643850148e+08,6.754342160042040177e+01,9.000017955604100450e+01
1.472312502432709932e+08,6.752300175702760043e+01,9.000018121321629394e+01
1.475706533275879920e+08,6.750257987817420258e+01,9.000018288898779417e+01
1.479108388168190122e+08,6.748215595352789364e+01,9.000018458358009354e+01
1.482518085145939887e+08,6.746172997269870564e+01,9.000018629721469665e+01
1.485935642286989987e+08,6.744130192524069400e+01,9.000018803011759871e+01
1.489361077710900009e+08,6.742087180064949337e+01,9.000018978251939927e+01
1.492794409578979909e+08,6.740043958836290017e+01,9.000019155465059839e+01
1.496235656094419956e+08,6.738000527776080162e+01,9.000019334674570359e+01
1.499684835502359867e+08,6.735956885816419515e+01,9.000019515904230616e+01
1.503141966090010107e+08,6.733913031883450628e+01,9.000019699178139376e+01
1.506607066186729968e+08,6.731868964897489604e+01,9.000019884520699520e+01
1.510080154164130092e+08,6.729824683772750404e+01,9.000020071956379297e+01
1.513561248436189890e+08,6.727780187417549485e+01,9.000020261510219655e+01
1.517050367459320128e+08,6.725735474734059949e+01,9.000020453207369542e+01
1.520547529732480049e+08,6.723690544618419551e+01,9.000020647073459656e+01
1.524052753797279894e+08,6.721645395960619851e+01,9.000020843134319648e+01
1.527566058238059878e+08,6.719600027644459317e+01,9.000021041416199807e+01
1.531087461682020128e+08,6.717554438547560380e+01,9.000021241945320583e+01
1.534616982799279988e+08,6.715508627541269959e+01,9.000021444748800548e+01
1.538154640303019881e+08,6.713462593490710617e+01,9.000021649853779593e+01
1.541700452949540019e+08,6.711416335254619980e+01,9.000021857287440241e+01
1.545254439538399875e+08,6.709369851685380581e+01,9.000022067077870247e+01
1.548816618912470043e+08,6.707323141628970120e+01,9.000022279253170154e+01
1.552387009958069921e+08,6.705276203924920253e+01,9.000022493841819937e+01
1.555965631605060101e+08,6.703229037406289592e+01,9.000022710872579523e+01
1.559552502826940119e+08,6.701181640899589809e+01,9.000022930374690588e+01
1.563147642640939951e+08,6.699134013224750106e+01,9.000023152377859503e+01
1.566751070108129978e+08,6.697086153195120062e+01,9.000023376911809692e+01
1.570362804333539903e+08,6.695038059617399995e+01,9.000023604007030542e+01
1.573982864466199875e+08,6.692989731291490330e+01,9.000023833693930442e+01
1.577611269699330032e+08,6.690941167010700497e+01,9.000024066003820167e+01
1.581248039270370007e+08,6.688892365561460451e+01,9.000024300967849911e+01
1.584893192461099923e+08,6.686843325723340570e+01,9.000024538618029624e+01
1.588546748597759902e+08,6.684794046269159651e+01,9.000024778986599472e+01
1.592208727051149905e+08,6.682744525964700699e+01,9.000025022105849359e+01
1.595879147236720026e+08,6.680694763568850192e+01,9.000025268009069634e+01
1.599558028614650071e+08,6.678644757833490075e+01,9.000025516729479591e+01
1.603245390690020025e+08,6.676594507503409659e+01,9.000025768300939433e+01
1.606941253012860119e+08,6.674544011316299930e+01,9.000026022757739952e+01
1.610645635178250074e+08,6.672493268002770606e+01,9.000026280134430579e+01
1.614358556826469898e+08,6.670442276286179606e+01,9.000026540466099334e+01
1.618080037643049955e+08,6.668391034882679946e+01,9.000026803788229302e+01
1.621810097358910143e+08,6.666339542501130211e+01,9.000027070136860630e+01
1.625548755750469863e+08,6.664287797843040551e+01,9.000027339548249472e+01
1.629296032639699876e+08,6.662235799602569841e+01,9.000027612059419369e+01
1.633051947894319892e+08,6.660183546466470261e+01,9.000027887707399543e+01
1.636816521427789927e+08,6.658131037113909656e+01,9.000028166530110241e+01
1.640589773199520111e+08,6.656078270216660542e+01,9.000028448565660710e+01
1.644371723214910030e+08,6.654025244438879838e+01,9.000028733852829532e+01
1.648162391525489986e+08,6.651971958437090393e+01,9.000029022430810244e+01
1.651961798228999972e+08,6.649918410860080087e+01,9.000029314339049336e+01
1.655769963469510078e+08,6.647864600349029729e+01,9.000029609617890003e+01
1.659586907437539995e+08,6.645810525537220315e+01,9.000029908307699600e+01
1.663412650370149910e+08,6.643756185050270346e+01,9.000030210450030665e+01
1.667247212551040053e+08,6.641701577505760667e+01,9.000030516086130206e+01
1.671090614310689867e+08,6.639646701513379412e+01,9.000030825258309619e+01
1.674942876026419997e+08,6.637591555674889321e+01,9.000031138009289577e+01
1.678804018122540116e+08,6.635536138583979948e+01,9.000031454382140339e+01
1.682674061070449948e+08,6.633480448826250608e+01,9.000031774420770603e+01
1.686553025388720036e+08,6.631424484979150691e+01,9.000032098169370443e+01
1.690440931643239856e+08,6.629368245611919974e+01,9.000032425672679892e+01
1.694337800447309911e+08,6.627311729285629838e+01,9.000032756976339954e+01
1.698243652461720109e+08,6.625254934552920361e+01,9.000033092126039946e+01
1.702158508394930065e+08,6.623197859958169431e+01,9.000033431168400000e+01
1.706082389003100097e+08,6.621140504037279584e+01,9.000033774150600152e+01
1.710015315090270042e+08,6.619082865317710684e+01,9.000034121120229713e+01
1.713957307508400083e+08,6.617024942318360559e+01,9.000034472125550167e+01
1.717908387157570124e+08,6.614966733549549360e+01,9.000034827215399957e+01
1.721868574985989928e+08,6.612908237512979781e+01,9.000035186439400547e+01
1.725837891990180016e+08,6.610849452701600626e+01,9.000035549847559935e+01
1.729816359215080142e+08,6.608790377599649446e+01,9.000035917490619397e+01
1.733803997754119933e+08,6.606731010682500482e+01,9.000036289419900015e+01
1.737800828749350011e+08,6.604671350416660403e+01,9.000036665687359516e+01
1.741806873391590118e+08,6.602611395259690141e+01,9.000037046345680380e+01
1.745822152920480072e+08,6.600551143660129583e+01,9.000037431448259895e+01
1.749846688624629974e+08,6.598490594057520298e+01,9.000037821048840669e+01
1.753880501841740012e+08,6.596429744882189539e+01,9.000038215202199865e+01
1.757923613958669901e+08,6.594368594555369611e+01,9.000038613963600653e+01
1.761976046411609948e+08,6.592307141488919342e+01,9.000039017389029539e+01
1.766037820686140060e+08,6.590245384085520186e+01,9.000039425535200621e+01
1.770108958317399919e+08,6.588183320738420434e+01,9.000039838459490227e+01
1.774189480890139937e+08,6.586120949831379789e+01,9.000040256220100332e+01
1.778279410038900077e+08,6.584058269738720526e+01,9.000040678875789979e+01
1.782378767448070049e+08,6.581995278825169748e+01,9.000041106486109754e+01
1.786487574852029979e+08,6.579931975445799708e+01,9.000041539111579425e+01
1.790605854035269916e+08,6.577868357946009326e+01,9.000041976813010081e+01
1.794733626832500100e+08,6.575804424661430403e+01,9.000042419652510262e+01
1.798870915128760040e+08,6.573740173917829566e+01,9.000042867692499726e+01
1.803017740859540105e+08,6.571675604031099738e+01,9.000043320996449836e+01
1.807174126010900140e+08,6.569610713307119454e+01,9.000043779628620655e+01
1.811340092619580030e+08,6.567545500041779860e+01,9.000044243653880471e+01
1.815515662773109972e+08,6.565479962520799972e+01,9.000044713138220231e+01
1.819700858609960079e+08,6.563414099019800574e+01,9.000045188148089892e+01
1.823895702319610119e+08,6.561347907804049839e+01,9.000045668751060646e+01
1.828100216142719984e+08,6.559281387128559970e+01,9.000046155015479599e+01
1.832314422371189892e+08,6.557214535237929454e+01,9.000046647010459822e+01
1.836538343348320127e+08,6.555147350366300429e+01,9.000047144806140409e+01
1.840772001468929946e+08,6.553079830737260636e+01,9.000047648473329787e+01
1.845015419179449975e+08,6.551011974563779461e+01,9.000048158083960459e+01
1.849268618978050053e+08,6.548943780048149677e+01,9.000048673710739422e+01
1.853531623414779902e+08,6.546875245381889385e+01,9.000049195427250481e+01
1.857804455091669858e+08,6.544806368745689440e+01,9.000049723308090677e+01
1.862087136662839949e+08,6.542737148309289807e+01,9.000050257428719647e+01
1.866379690834639966e+08,6.540667582231529309e+01,9.000050797865640106e+01
1.870682140365769863e+08,6.538597668660030138e+01,9.000051344696260003e+01
1.874994508067390025e+08,6.536527405731429496e+01,9.000051897998970674e+01
1.879316816803239882e+08,6.534456791570990219e+01,9.000052457853139742e+01
1.883649089489769936e+08,6.532385824292789778e+01,9.000053024339169383e+01
1.887991349096269906e+08,6.530314501999440324e+01,9.000053597538359895e+01
1.892343618644950092e+08,6.528242822782129906e+01,9.000054177533259292e+01
1.896705921211119890e+08,6.526170784720440565e+01,9.000054764407229868e+01
1.901078279923270047e+08,6.524098385882409445e+01,9.000055358244969739e+01
1.905460717963219881e+08,6.522025624324270154e+01,9.000055959131870509e+01
1.909853258566209972e+08,6.519952498090539450e+01,9.000056567154649656e+01
1.914255925021060109e+08,6.517879005213789867e+01,9.000057182401160105e+01
1.918668740670259893e+08,6.515805143714659664e+01,9.000057804960189856e+01
1.923091728910129964e+08,6.513730911601720663e+01,9.000058434921689354e+01
1.927524913190909922e+08,6.511656306871410038e+01,9.000059072376899394e+01
1.931968317016890049e+08,6.509581327507939363e+01,9.000059717418039895e+01
1.936421963946579993e+08,6.507505971483209350e+01,9.000060370138700705e+01
1.940885877592749894e+08,6.505430236756700424e+01,9.000061030633470693e+01
1.945360081622630060e+08,6.503354121275430089e+01,9.000061698998040072e+01
1.949844599758020043e+08,6.501277622973789505e+01,9.000062375329669351e+01
1.954339455775359869e+08,6.499200739773509383e+01,9.000063059726649328e+01
1.958844673505960107e+08,6.497123469583610245e+01,9.000063752288430408e+01
1.963360276836020052e+08,6.495045810300159417e+01,9.000064453115879815e+01
1.967886289706810117e+08,6.492967759806360561e+01,9.000065162311139488e+01
1.972422736114819944e+08,6.490889315972299300e+01,9.000065879977529448e+01
1.976969640111829937e+08,6.488810476654960269e+01,9.000066606219739640e+01
1.981527025805070102e+08,6.486731239698079321e+01,9.000067341143849831e+01
1.986094917357339859e+08,6.484651602932049741e+01,9.000068084857299766e+01
1.990673338987149894e+08,6.482571564173849765e+01,9.000068837468880645e+01
1.995262314968850017e+08,6.480491121226890527e+01,9.000069599088629957e+01
1.999861869632709920e+08,6.478410271881010374e+01,9.000070369828139860e+01
2.004472027365129888e+08,6.476329013912250332e+01,9.000071149800440651e+01
2.009092812608689964e+08,6.474247345082859795e+01,9.000071939119889919e+01
2.013724249862349927e+08,6.472165263141160096e+01,9.000072737902310394e+01
2.018366363681530058e+08,6.470082765821409509e+01,9.000073546265230107e+01
2.023019178678239882e+08,6.467999850843750664e+01,9.000074364327379328e+01
2.027682719521250129e+08,6.465916515914040019e+01,9.000075192209260422e+01
2.032357010936189890e+08,6.463832758723819438e+01,9.000076030032670360e+01
2.037042077705680132e+08,6.461748576950179768e+01,9.000076877921189578e+01
2.041737944669489861e+08,6.459663968255610200e+01,9.000077735999849438e+01
2.046444636724640131e+08,6.457578930287930064e+01,9.000078604395289972e+01
2.051162178825530112e+08,6.455493460680189344e+01,9.000079483235910516e+01
2.055890595984109938e+08,6.453407557050560683e+01,9.000080372651389382e+01
2.060629913269970119e+08,6.451321217002170272e+01,9.000081272773719832e+01
2.065380155810489953e+08,6.449234438123049529e+01,9.000082183735899832e+01
2.070141348791010082e+08,6.447147217985990153e+01,9.000083105673100192e+01
2.074913517454870045e+08,6.445059554148420489e+01,9.000084038721989543e+01
2.079696687103660107e+08,6.442971444152340155e+01,9.000084983021019980e+01
2.084490883097249866e+08,6.440882885524149515e+01,9.000085938710650169e+01
2.089296130853999853e+08,6.438793875774540254e+01,9.000086905932799652e+01
2.094112455850859880e+08,6.436704412398410113e+01,9.000087884831430074e+01
2.098939883623490036e+08,6.434614492874719360e+01,9.000088875552499701e+01
2.103778439766440094e+08,6.432524114666320258e+01,9.000089878243410624e+01
2.108628149933249950e+08,6.430433275219969858e+01,9.000090893053830143e+01
2.113489039836609960e+08,6.428341971966059987e+01,9.000091920135319867e+01
2.118361135248459876e+08,6.426250202318570359e+01,9.000092959641149548e+01
2.123244462000179887e+08,6.424157963674929306e+01,9.000094011726879728e+01
2.128139045982669890e+08,6.422065253415890140e+01,9.000095076549909834e+01
2.133044913146539927e+08,6.419972068905390472e+01,9.000096154269779447e+01
2.137962089502190053e+08,6.417878407490439940e+01,9.000097245047969352e+01
2.142890601120019853e+08,6.415784266500959632e+01,9.000098349048029434e+01
2.147830474130490124e+08,6.413689643249729500e+01,9.000099466435820261e+01
2.152781734724330008e+08,6.411594535032109832e+01,9.000100597379250189e+01
2.157744409152629972e+08,6.409498939126069672e+01,9.000101742048239828e+01
2.162718523726980090e+08,6.407402852791949499e+01,9.000102900615250689e+01
2.167704104819650054e+08,6.405306273272350381e+01,9.000104073254689752e+01
2.172701178863700032e+08,6.403209197792000396e+01,9.000105260143359942e+01
2.177709772353120148e+08,6.401111623557629571e+01,9.000106461460390506e+01
2.182729911842960119e+08,6.399013547757780174e+01,9.000107677387120475e+01
2.187761623949509859e+08,6.396914967562739918e+01,9.000108908107320360e+01
2.192804935350410044e+08,6.394815880124350116e+01,9.000110153807220570e+01
2.197859872784779966e+08,6.392716282575830178e+01,9.000111414675319566e+01
2.202926463053410053e+08,6.390616172031720055e+01,9.000112690902679446e+01
2.208004733018859923e+08,6.388515545587650024e+01,9.000113982682789526e+01
2.213094709605599940e+08,6.386414400320259688e+01,9.000115290211860497e+01
2.218196419800179899e+08,6.384312733286969888e+01,9.000116613688240363e+01
2.223309890651359856e+08,6.382210541525920178e+01,9.000117953313420571e+01
2.228435149270260036e+08,6.380107822055749978e+01,9.000119309291089564e+01
2.233572222830489874e+08,6.378004571875489859e+01,9.000120681827709745e+01
2.238721138568300009e+08,6.375900787964319960e+01,9.000122071132560109e+01
2.243881923782719970e+08,6.373796467281560041e+01,9.000123477417490392e+01
2.249054605835739970e+08,6.371691606766380289e+01,9.000124900897360192e+01
2.254239212152389884e+08,6.369586203337679819e+01,9.000126341789629691e+01
2.259435770220929980e+08,6.367480253893960196e+01,9.000127800314639614e+01
2.264644307593019903e+08,6.365373755313110138e+01,9.000129276695689384e+01
2.269864851883780062e+08,6.363266704452269806e+01,9.000130771158990228e+01
2.275097430772030056e+08,6.361159098147700064e+01,9.000132283933659494e+01
2.280342072000370026e+08,6.359050933214499679e+01,9.000133815251980707e+01
2.285598803375389874e+08,6.356942206446569799e+01,9.000135365349059668e+01
2.290867652767730057e+08,6.354832914616370232e+01,9.000136934463360205e+01
2.296148648112320006e+08,6.352723054474719788e+01,9.000138522836300581e+01
2.301441817408460081e+08,6.350612622750720249e+01,9.000140130712530606e+01
2.306747188720020056e+08,6.348501616151489912e+01,9.000141758339890430e+01
2.312064790175549984e+08,6.346390031362010120e+01,9.000143405969599542e+01
2.317394649968430102e+08,6.344277865044949749e+01,9.000145073856080558e+01
2.322736796357060075e+08,6.342165113840520263e+01,9.000146762257159594e+01
2.328091257664960027e+08,6.340051774366200021e+01,9.000148471434029318e+01
2.333458062280960083e+08,6.337937843216649725e+01,9.000150201651439374e+01
2.338837238659310043e+08,6.335823316963490015e+01,9.000151953177480380e+01
2.344228815319870114e+08,6.333708192155039995e+01,9.000153726283940614e+01
2.349632820848259926e+08,6.331592465316280283e+01,9.000155521246169599e+01
2.355049283895959854e+08,6.329476132948489919e+01,9.000157338343109359e+01
2.360478233180530071e+08,6.327359191529180293e+01,9.000159177857409531e+01
2.365919697485710084e+08,6.325241637511810211e+01,9.000161040075599317e+01
2.371373705661610067e+08,6.323123467325689973e+01,9.000162925287820315e+01
2.376840286624830067e+08,6.321004677375680103e+01,9.000164833788309693e+01
2.382319469358640015e+08,6.318885264042010164e+01,9.000166765874880070e+01
2.387811282913129926e+08,6.316765223680110353e+01,9.000168721849630060e+01
2.393315756405340135e+08,6.314644552620389817e+01,9.000170702018509417e+01
2.398832919019440114e+08,6.312523247168029883e+01,9.000172706691600411e+01
2.404362800006879866e+08,6.310401303602760237e+01,9.000174736182999879e+01
2.409905428686540127e+08,6.308278718178650024e+01,9.000176790811279659e+01
2.415460834444890022e+08,6.306155487123879766e+01,9.000178870898990624e+01
2.421029046736130118e+08,6.304031606640570118e+01,9.000180976773040697e+01
2.426610095082359910e+08,6.301907072904530338e+01,9.000183108764809958e+01
2.432204009073759913e+08,6.299781882065020255e+01,9.000185267210039797e+01
2.437810818368700147e+08,6.297656030244549896e+01,9.000187452448959391e+01
